,Plant name,Plant annual CO2 equivalent emissions (tons),elast,permits_post_reduction,prct_change_permits,reduction_target
975,"Delta Energy Center, LLC",1699599.628,-1.0,679839.8512000002,-59.999999999999986,60.0 percent
976,Dome Project,18244.529,-1.0,7297.811600000001,-59.999999999999986,60.0 percent
977,Donald Von Raesfeld,337437.243,-1.0,134974.89720000004,-59.999999999999986,60.0 percent
978,Double C Generation Limited Partnership,25636.161,-1.0,10254.464400000003,-59.999999999999986,60.0 percent
979,Drews Generating Facility,860.372,-1.0,344.1488,-60.0,60.0 percent
980,Dynegy Oakland Power Plant,36049.361,-1.0,14419.744400000001,-59.999999999999986,60.0 percent
981,E. F. Oxnard Energy Facility,2194.086,-1.0,877.6344,-59.999999999999986,60.0 percent
982,El Cajon Energy Center,8760.122,-1.0,3504.0488000000005,-59.999999999999986,60.0 percent
983,El Centro,537874.73,-1.0,215149.89200000002,-59.999999999999986,60.0 percent
984,El Segundo,145014.353,-1.0,58005.74120000001,-59.999999999999986,60.0 percent
985,El Segundo Cogen,767752.273,-1.0,307100.90920000005,-60.0,60.0 percent
986,Elk Hills Cogen,2506.621,-1.0,1002.6484000000002,-60.0,60.0 percent
987,Elk Hills Power,1288658.882,-1.0,515463.5528000001,-59.999999999999986,60.0 percent
988,Ellwood,3542.064,-1.0,1416.8256000000001,-59.999999999999986,60.0 percent
989,Energy Center,2766.997,-1.0,1106.7988,-60.0,60.0 percent
990,"Escondido Energy Center, LLC",7541.493,-1.0,3016.5972000000006,-59.999999999999986,60.0 percent
991,Fairhaven Power,0.0,-1.0,0.0,,60.0 percent
992,Feather River Energy Center,46705.006,-1.0,18682.002400000005,-59.999999999999986,60.0 percent
993,"Fresno Cogeneration Partners, LP",6192.699,-1.0,2477.0796000000005,-59.999999999999986,60.0 percent
994,Gateway Generating Station,1067881.592,-1.0,427152.6368000001,-59.999999999999986,60.0 percent
995,Gianera,6251.018,-1.0,2500.4072,-60.0,60.0 percent
996,"Gilroy Energy Center, LLC",17857.179,-1.0,7142.8716,-60.0,60.0 percent
997,Glass House Camarillo Cultivation,22932.647,-1.0,9173.0588,-60.0,60.0 percent
998,Glenarm,29802.557,-1.0,11921.022800000002,-59.999999999999986,60.0 percent
999,Goal Line,4629.754,-1.0,1851.9016000000001,-60.0,60.0 percent
1000,Goose Haven Energy Center,8746.963,-1.0,3498.7852000000007,-59.999999999999986,60.0 percent
1001,Grapeland Generating Station,7856.666,-1.0,3142.6664000000005,-59.999999999999986,60.0 percent
1002,Grayson Power Plant,75967.928,-1.0,30387.171200000004,-59.999999999999986,60.0 percent
1003,Grossmont Hospital,9707.569,-1.0,3883.0276000000003,-59.999999999999986,60.0 percent
1004,H. Gonzales,305.572,-1.0,122.22880000000002,-59.999999999999986,60.0 percent
1005,Hanford Energy Park Peaker,11422.498,-1.0,4568.9992,-60.0,60.0 percent
1006,Harbor Cogen,15412.111,-1.0,6164.844400000001,-60.0,60.0 percent
1007,Harbor Generating Station,72683.061,-1.0,29073.224400000003,-60.0,60.0 percent
1008,Haynes Generating Station,1175696.555,-1.0,470278.62200000003,-60.0,60.0 percent
1009,Henrietta Peaker Plant,29136.992,-1.0,11654.7968,-60.0,60.0 percent
1010,High Desert Power Project,1808231.465,-1.0,723292.5860000002,-59.999999999999986,60.0 percent
1011,High Sierra Cogeneration Plant,12698.835,-1.0,5079.534000000001,-59.999999999999986,60.0 percent
1012,High Sierra Limited,23055.803,-1.0,9222.321200000002,-59.999999999999986,60.0 percent
1013,Hoag Hospital Cogen Plant,1432.927,-1.0,573.1708,-60.0,60.0 percent
1014,Humboldt Bay,232823.051,-1.0,93129.22040000002,-59.999999999999986,60.0 percent
1015,Indigo Generation Facility,20605.172,-1.0,8242.068800000001,-59.999999999999986,60.0 percent
1016,Kaweah Delta District Hospital,20324.849,-1.0,8129.939600000001,-59.999999999999986,60.0 percent
1017,Kern Front Limited,14309.196,-1.0,5723.678400000001,-59.999999999999986,60.0 percent
1018,Kern Oil & Refining Co,27373.289,-1.0,10949.315600000002,-59.999999999999986,60.0 percent
1019,Kern River Cogeneration,150227.455,-1.0,60090.982,-59.999999999999986,60.0 percent
1020,Kern River Eastridge Cogen,63405.968,-1.0,25362.387200000005,-59.999999999999986,60.0 percent
1021,King City Peaking,5451.607,-1.0,2180.6428,-60.0,60.0 percent
1022,King City Power Plant,28781.266,-1.0,11512.506400000002,-59.999999999999986,60.0 percent
1023,Kingsburg Cogen Facility,8439.302,-1.0,3375.7208000000005,-59.999999999999986,60.0 percent
1024,Kyocera International Inc.(San Diego),7073.598,-1.0,2829.4392000000003,-60.0,60.0 percent
1025,La Paloma Generating Plant,767713.906,-1.0,307085.5624,-60.0,60.0 percent
1026,Lake,9408.349,-1.0,3763.3396000000007,-59.999999999999986,60.0 percent
1027,Lambie Energy Center,7073.824,-1.0,2829.5296000000003,-59.999999999999986,60.0 percent
1028,Larkspur Energy Faciity,20788.508,-1.0,8315.403200000002,-59.999999999999986,60.0 percent
1029,Linde Wilmington,0.0,-1.0,0.0,,60.0 percent
1030,Live Oak Limited,30472.214,-1.0,12188.885600000003,-59.999999999999986,60.0 percent
1031,Lodi,4464.746,-1.0,1785.8984000000003,-59.999999999999986,60.0 percent
1032,Lodi Energy Center,362336.579,-1.0,144934.63160000005,-59.999999999999986,60.0 percent
1033,Loma Linda University Cogen,20931.491,-1.0,8372.596400000002,-59.999999999999986,60.0 percent
1034,Long Beach Generating Station,16098.177,-1.0,6439.270800000001,-59.999999999999986,60.0 percent
1035,Los Angeles Refinery Wilmington,85610.601,-1.0,34244.2404,-59.999999999999986,60.0 percent
1036,Los Esteros Critical Energy Facility,96117.306,-1.0,38446.9224,-60.0,60.0 percent
1037,"Los Medanos Energy Center, LLC",1409966.577,-1.0,563986.6308000002,-59.999999999999986,60.0 percent
1038,Lost Hills Cogeneration Plant,984.914,-1.0,393.96560000000005,-59.999999999999986,60.0 percent
1039,Magnolia Power Project,671894.137,-1.0,268757.6548,-60.0,60.0 percent
1040,Malaga Power,10486.896,-1.0,4194.758400000001,-60.0,60.0 percent
1041,Malburg Generating Station,235991.25,-1.0,94396.50000000001,-59.999999999999986,60.0 percent
1042,Marathon Bay Area Cogen,170259.211,-1.0,68103.68440000001,-59.999999999999986,60.0 percent
1043,Mariposa Energy Project,57360.989,-1.0,22944.395600000007,-59.999999999999986,60.0 percent
1044,Marsh Landing Generating Station,94353.363,-1.0,37741.34520000001,-59.999999999999986,60.0 percent
1045,Martinez Refining,279865.318,-1.0,111946.12720000003,-59.999999999999986,60.0 percent
1046,MCAGCC Cogen Plant,20384.916,-1.0,8153.966400000001,-60.0,60.0 percent
1047,McClellan (CA),2703.689,-1.0,1081.4756000000002,-59.999999999999986,60.0 percent
1048,McClure,2862.154,-1.0,1144.8616000000002,-59.999999999999986,60.0 percent
1049,McGrath Generating Station,19699.072,-1.0,7879.628800000002,-59.999999999999986,60.0 percent
1050,McKittrick Cogen,52270.627,-1.0,20908.250800000005,-59.999999999999986,60.0 percent
1051,McKittrick Limited,5112.058,-1.0,2044.8232000000003,-59.999999999999986,60.0 percent
1052,Metcalf Energy Center,1023914.609,-1.0,409565.84360000014,-59.999999999999986,60.0 percent
1053,Midway Peaking,15595.523,-1.0,6238.209200000001,-59.999999999999986,60.0 percent
1054,Midway Sunset Cogen,17427.452,-1.0,6970.980800000001,-60.0,60.0 percent
1055,Mira Loma Generating Station,17151.166,-1.0,6860.466400000002,-59.999999999999986,60.0 percent
1056,Miramar Energy Facility,20398.922,-1.0,8159.568800000001,-59.999999999999986,60.0 percent
1057,Moss Landing Power Plant,2094542.172,-1.0,837816.8688000002,-59.999999999999986,60.0 percent
1058,Mountainview Generating Station,1648689.129,-1.0,659475.6516000001,-59.999999999999986,60.0 percent
1059,Municipal Cogen Plant,3625.609,-1.0,1450.2436000000002,-59.999999999999986,60.0 percent
1060,Naval Hospital Medical Center,4653.196,-1.0,1861.2784000000001,-60.0,60.0 percent
1061,NCPA Combustion Turbine Project #2,4151.596,-1.0,1660.6384000000003,-59.999999999999986,60.0 percent
1062,New-Indy Ontario Mill,169995.159,-1.0,67998.06360000002,-59.999999999999986,60.0 percent
1063,Niland Gas Turbine Plant,59138.942,-1.0,23655.576800000006,-59.999999999999986,60.0 percent
1064,Olive View Medical Center,3311.309,-1.0,1324.5236000000004,-59.999999999999986,60.0 percent
1065,OLS Energy Chino,4534.876,-1.0,1813.9504000000004,-59.999999999999986,60.0 percent
1066,One Market Plaza,1166.655,-1.0,466.6620000000001,-59.999999999999986,60.0 percent
1067,Orange Grove Project,12505.86,-1.0,5002.344000000001,-59.999999999999986,60.0 percent
1068,"Ormond Beach Power, LLC.",208639.003,-1.0,83455.60120000002,-59.999999999999986,60.0 percent
1069,Oroville Cogeneration LP,67.69,-1.0,27.076000000000004,-59.999999999999986,60.0 percent
1070,"Otay Mesa Energy Center, LLC",1103234.834,-1.0,441293.9336000001,-59.999999999999986,60.0 percent
1071,Oxnard,193498.657,-1.0,77399.46280000001,-60.0,60.0 percent
1072,Oxnard Paper Mill,63100.414,-1.0,25240.165600000004,-59.999999999999986,60.0 percent
1073,P Plant,13251.602,-1.0,5300.640800000001,-59.999999999999986,60.0 percent
1074,Palomar Energy Center,998590.572,-1.0,399436.2288000001,-59.999999999999986,60.0 percent
1075,Panoche Energy Center,401361.052,-1.0,160544.42080000005,-59.999999999999986,60.0 percent
1076,Parnassus Central Utility Plant,23663.626,-1.0,9465.450400000002,-59.999999999999986,60.0 percent
1077,Pastoria Energy Facility,1504657.179,-1.0,601862.8716000001,-60.0,60.0 percent
1078,PE Berkeley,57409.321,-1.0,22963.728400000004,-60.0,60.0 percent
1079,Pebbly Beach Generating Station Hybrid,25059.577,-1.0,10023.830800000002,-60.0,60.0 percent
1080,Pio Pico Energy Center LLC,48348.348,-1.0,19339.339200000002,-59.999999999999986,60.0 percent
1081,Procter and Gamble Power Plant,279927.13,-1.0,111970.85200000003,-59.999999999999986,60.0 percent
1082,Q Plant,11271.428,-1.0,4508.5712,-60.0,60.0 percent
1083,Red Bluff,8775.573,-1.0,3510.2292,-60.0,60.0 percent
1084,Redding Power Plant,207242.3,-1.0,82896.92000000001,-59.999999999999986,60.0 percent
1085,Regional Wastewater Control Facility,455.639,-1.0,182.25560000000002,-60.0,60.0 percent
1086,Richmond Cogen,268904.792,-1.0,107561.91680000004,-59.999999999999986,60.0 percent
1087,Ripon Generation Station,14608.283,-1.0,5843.3132000000005,-60.0,60.0 percent
1088,Riverside Energy Resource Center,50900.61,-1.0,20360.244000000002,-60.0,60.0 percent
1089,Riverview Energy Center,11500.924,-1.0,4600.369600000001,-60.0,60.0 percent
1090,Rockwood,2796.207,-1.0,1118.4828,-60.0,60.0 percent
1091,Roseville Energy Park,300025.419,-1.0,120010.16760000002,-59.999999999999986,60.0 percent
1092,Roseville Power Plant #2,6010.929,-1.0,2404.3716000000004,-59.999999999999986,60.0 percent
1093,Russell City Energy Company LLC,455825.103,-1.0,182330.04120000004,-59.999999999999986,60.0 percent
1094,Saint Agnes Medical Center,7201.038,-1.0,2880.4152000000004,-59.999999999999986,60.0 percent
1095,Salinas River Cogeneration Facility,105294.363,-1.0,42117.745200000005,-59.999999999999986,60.0 percent
1096,San Diego State University,23062.875,-1.0,9225.150000000001,-59.999999999999986,60.0 percent
1097,San Jose Cogeneration,10309.776,-1.0,4123.910400000001,-59.999999999999986,60.0 percent
1098,Santa Clara Cogen,14859.926,-1.0,5943.970400000001,-59.999999999999986,60.0 percent
1099,"SC 1 Data Center, Phase 2",1040.918,-1.0,416.3672000000001,-59.999999999999986,60.0 percent
1100,Scattergood Generating Station,838436.516,-1.0,335374.6064,-60.0,60.0 percent
1101,SEGS IX,0.0,-1.0,0.0,,60.0 percent
1102,"Sentinel Energy Center, LLC",302013.567,-1.0,120805.42680000002,-59.999999999999986,60.0 percent
1103,Sierra Nevada Brewing Co Hybrid,2664.466,-1.0,1065.7864000000002,-59.999999999999986,60.0 percent
1104,SJ/SC WPCP,14042.361,-1.0,5616.944400000001,-59.999999999999986,60.0 percent
1105,Solano County Cogen Plant,2968.637,-1.0,1187.4548000000002,-60.0,60.0 percent
1106,South Belridge Cogeneration Facility,163656.506,-1.0,65462.6024,-60.0,60.0 percent
1107,Southeast Kern River Cogen,27934.974,-1.0,11173.9896,-59.999999999999986,60.0 percent
1108,Spreckels Sugar Company,6869.027,-1.0,2747.6108000000004,-59.999999999999986,60.0 percent
1109,Springs Generating Station,1196.543,-1.0,478.6172,-59.999999999999986,60.0 percent
1110,SRI International Cogen Project,9840.219,-1.0,3936.0876,-60.0,60.0 percent
1111,Stanton Energy Reliability Center,1478.542,-1.0,591.4168000000001,-59.999999999999986,60.0 percent
1112,Sunnyvale City of WPCP,1872.919,-1.0,749.1676000000002,-59.999999999999986,60.0 percent
1113,Sunrise Power Company,1170737.387,-1.0,468294.9548000001,-59.999999999999986,60.0 percent
1114,Sycamore Cogeneration,160936.646,-1.0,64374.65840000001,-60.0,60.0 percent
1115,Taft 26C Cogen,19703.812,-1.0,7881.524800000002,-59.999999999999986,60.0 percent
1116,THUMS,112143.021,-1.0,44857.2084,-59.999999999999986,60.0 percent
1117,Tracy Combined Cycle Power Plant,186008.093,-1.0,74403.23720000002,-59.999999999999986,60.0 percent
1118,Transamerica Pyramid,465.042,-1.0,186.01680000000002,-59.999999999999986,60.0 percent
1119,UCI Facilities Management Central Plant,33317.064,-1.0,13326.825600000002,-59.999999999999986,60.0 percent
1120,UCLA So Campus Cogen Project,78395.145,-1.0,31358.058000000008,-59.999999999999986,60.0 percent
1121,Univ of Calif Santa Cruz Cogeneration,11923.472,-1.0,4769.388800000001,-59.999999999999986,60.0 percent
1122,University of California San Diego Hybrid,79277.789,-1.0,31711.11560000001,-59.999999999999986,60.0 percent
1123,US Borax,94073.192,-1.0,37629.27680000001,-59.999999999999986,60.0 percent
1124,Valero Refinery Cogeneration Unit 1,96592.907,-1.0,38637.16280000001,-59.999999999999986,60.0 percent
1125,Valero Wilmington Cogeneration Plant,109705.647,-1.0,43882.2588,-60.0,60.0 percent
1126,Valley Generating Station,870120.683,-1.0,348048.27320000005,-59.999999999999986,60.0 percent
1127,W Plant,10590.545,-1.0,4236.218000000001,-59.999999999999986,60.0 percent
1128,Walnut,632.951,-1.0,253.18040000000005,-59.999999999999986,60.0 percent
1129,Walnut Creek Energy Park,268523.291,-1.0,107409.31640000004,-59.999999999999986,60.0 percent
1130,Walnut Energy Center,727544.111,-1.0,291017.6444000001,-59.999999999999986,60.0 percent
1131,Watkins Manufacturing Co.,6664.355,-1.0,2665.742,-59.999999999999986,60.0 percent
1132,Watson Cogeneration,853542.527,-1.0,341417.01080000005,-59.999999999999986,60.0 percent
1133,Welport Lease Project,12706.084,-1.0,5082.433600000001,-59.999999999999986,60.0 percent
1134,Western Power & Steam Inc,17030.606,-1.0,6812.242400000001,-59.999999999999986,60.0 percent
1135,Wolfskill Energy Center,6077.536,-1.0,2431.0144000000005,-59.999999999999986,60.0 percent
1136,Woodland Generation Station,159354.7,-1.0,63741.88000000002,-59.999999999999986,60.0 percent
1137,Yuba City Cogen Partners,11475.57,-1.0,4590.228,-60.0,60.0 percent
1138,Yuba City Energy Center,31818.661,-1.0,12727.464400000003,-59.999999999999986,60.0 percent
1139,Yuba City Energy Center,43483.559,-1.0,17393.423600000002,-60.0,60.0 percent
1140,Aera San Ardo Cogen Facility,7334.66,-1.0,2200.3980000000006,-70.0,70.0 percent
1141,AES Alamitos,1936315.461,-1.0,580894.6383000001,-70.0,70.0 percent
1142,AES Alamitos Energy Center,1402141.203,-1.0,420642.3609000001,-70.0,70.0 percent
1143,AES Huntington Beach,1692693.487,-1.0,507808.04610000015,-70.0,70.0 percent
1144,AES Huntington Beach Energy Project,1567415.034,-1.0,470224.51020000014,-70.0,70.0 percent
1145,AES Redondo Beach,218036.063,-1.0,65410.81890000002,-70.0,70.0 percent
1146,Agnews Power Plant,14720.998,-1.0,4416.299400000001,-70.0,70.0 percent
1147,Agua Mansa Power,8594.314,-1.0,2578.2942000000007,-70.0,70.0 percent
1148,Alameda,14476.637,-1.0,4342.991100000001,-70.0,70.0 percent
1149,Algonquin Power Sanger,77902.889,-1.0,23370.866700000006,-70.0,70.0 percent
1150,Almond Power Plant,181188.208,-1.0,54356.462400000026,-70.0,70.0 percent
1151,AltaGas Ripon Energy Inc.,2207.86,-1.0,662.3580000000003,-70.0,70.0 percent
1152,Argus Cogen Plant,155559.472,-1.0,46667.841600000014,-70.0,70.0 percent
1153,B Braun Medical,10784.9,-1.0,3235.4700000000007,-70.0,70.0 percent
1154,Badger Creek Limited,13428.32,-1.0,4028.4960000000005,-70.0,70.0 percent
1155,Barre Generating Station,14117.569,-1.0,4235.270700000001,-70.0,70.0 percent
1156,Bear Mountain Limited,41458.682,-1.0,12437.604600000002,-70.0,70.0 percent
1157,Bear Valley Power Plant,1966.938,-1.0,590.0814000000001,-70.0,70.0 percent
1158,Berry Cogen,85706.828,-1.0,25712.048400000003,-70.0,70.0 percent
1159,Berry Cogen Tanne Hills 18,42489.515,-1.0,12746.854500000003,-70.0,70.0 percent
1160,Berry NMW Cogens,44086.008,-1.0,13225.802400000004,-70.0,70.0 percent
1161,Berry Placerita Cogen,3355.329,-1.0,1006.5987000000002,-70.0,70.0 percent
1162,Biola University Hybrid,2264.083,-1.0,679.2249000000002,-70.0,70.0 percent
1163,Blacksand Generating Facility,42621.665,-1.0,12786.499500000004,-70.0,70.0 percent
1164,Blythe Energy,723207.167,-1.0,216962.15010000006,-70.0,70.0 percent
1165,Broadridge Cogen,9593.587,-1.0,2878.0761,-70.0,70.0 percent
1166,C P Kelco San Diego Plant,29773.195,-1.0,8931.958500000002,-70.0,70.0 percent
1167,Cabrillo Power I Encina Power Station,210988.243,-1.0,63296.472900000015,-70.0,70.0 percent
1168,California Institute of Technology,9723.373,-1.0,2917.011900000001,-70.0,70.0 percent
1169,CalPeak Power - Border,11553.573,-1.0,3466.0719000000013,-70.0,70.0 percent
1170,CalPeak Power - Enterprise,9876.409,-1.0,2962.922700000001,-70.0,70.0 percent
1171,CalPeak Power - Panoche,4683.876,-1.0,1405.1628000000005,-70.0,70.0 percent
1172,CalPeak Power - Vaca Dixon,8585.005,-1.0,2575.5015000000003,-70.0,70.0 percent
1173,"Calpine Gilroy Cogen, LP",32148.969,-1.0,9644.690700000003,-70.0,70.0 percent
1174,Calpine Sutter Energy Center,1151500.143,-1.0,345450.0429000001,-70.0,70.0 percent
1175,Campbell Power Plant,443337.754,-1.0,133001.32620000004,-70.0,70.0 percent
1176,Canyon Power Plant,89564.205,-1.0,26869.261500000008,-70.0,70.0 percent
1177,Carson Cogeneration Company,14248.948,-1.0,4274.684400000001,-70.0,70.0 percent
1178,Carson Power Plant,94720.233,-1.0,28416.069900000002,-70.0,70.0 percent
1179,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,2208.8919000000005,-70.0,70.0 percent
1180,Center Generating Station,5594.467,-1.0,1678.3401000000003,-70.0,70.0 percent
1181,Central Utilities Plant LAX 2,11655.102,-1.0,3496.530600000001,-70.0,70.0 percent
1182,Century Generating Facility,1482.691,-1.0,444.8073000000001,-70.0,70.0 percent
1183,Chalk Cliff Limited,5957.705,-1.0,1787.3115000000005,-70.0,70.0 percent
1184,Childrens Hospital,11646.577,-1.0,3493.9731000000006,-70.0,70.0 percent
1185,Chowchilla II,13153.485,-1.0,3946.0455000000015,-70.0,70.0 percent
1186,Chula Vista Energy Center,2052.087,-1.0,615.6261000000002,-70.0,70.0 percent
1187,Civic Center,0.0,-1.0,0.0,,70.0 percent
1188,Clearwater Power Plant,7022.481,-1.0,2106.7443000000003,-70.0,70.0 percent
1189,Coachella,2762.971,-1.0,828.8913000000002,-70.0,70.0 percent
1190,Coalinga 25D Cogen,17183.167,-1.0,5154.950100000002,-70.0,70.0 percent
1191,Coalinga Cogeneration Facility,14536.454,-1.0,4360.936200000001,-70.0,70.0 percent
1192,Colusa Generating Station,1111690.139,-1.0,333507.04170000006,-70.0,70.0 percent
1193,Cosumnes Power Plant,421371.121,-1.0,126411.33630000002,-70.0,70.0 percent
1194,Creed Energy Center,6782.703,-1.0,2034.8109000000006,-70.0,70.0 percent
1195,Crockett Cogen Project,533581.142,-1.0,160074.34260000006,-70.0,70.0 percent
1196,CSUCI Site Authority,3180.715,-1.0,954.2145000000003,-70.0,70.0 percent
1197,CSUF Trigeneration,11003.712,-1.0,3301.1136000000006,-70.0,70.0 percent
1198,Cuyamaca Peak Energy,8423.763,-1.0,2527.128900000001,-70.0,70.0 percent
1199,Cymric 31X Cogen,11428.965,-1.0,3428.689500000001,-70.0,70.0 percent
1200,Cymric 36W Cogen,14245.032,-1.0,4273.509600000001,-70.0,70.0 percent
1201,Cymric 6Z Cogen,12467.034,-1.0,3740.110200000001,-70.0,70.0 percent
1202,"Delano Energy Center, LLC",9370.498,-1.0,2811.1494000000007,-70.0,70.0 percent
1203,"Delta Energy Center, LLC",1699599.628,-1.0,509879.88840000017,-70.0,70.0 percent
1204,Dome Project,18244.529,-1.0,5473.358700000002,-70.0,70.0 percent
1205,Donald Von Raesfeld,337437.243,-1.0,101231.17290000003,-70.0,70.0 percent
1206,Double C Generation Limited Partnership,25636.161,-1.0,7690.848300000002,-70.0,70.0 percent
1207,Drews Generating Facility,860.372,-1.0,258.11160000000007,-70.0,70.0 percent
1208,Dynegy Oakland Power Plant,36049.361,-1.0,10814.808300000002,-70.0,70.0 percent
1209,E. F. Oxnard Energy Facility,2194.086,-1.0,658.2258,-70.0,70.0 percent
1210,El Cajon Energy Center,8760.122,-1.0,2628.036600000001,-70.0,70.0 percent
1211,El Centro,537874.73,-1.0,161362.41900000005,-70.0,70.0 percent
1212,El Segundo,145014.353,-1.0,43504.305900000014,-70.0,70.0 percent
1213,El Segundo Cogen,767752.273,-1.0,230325.68190000008,-70.0,70.0 percent
1214,Elk Hills Cogen,2506.621,-1.0,751.9863000000003,-70.0,70.0 percent
1215,Elk Hills Power,1288658.882,-1.0,386597.66460000013,-70.0,70.0 percent
1216,Ellwood,3542.064,-1.0,1062.6192,-70.0,70.0 percent
1217,Energy Center,2766.997,-1.0,830.0991000000001,-70.0,70.0 percent
1218,"Escondido Energy Center, LLC",7541.493,-1.0,2262.4479000000006,-70.0,70.0 percent
1219,Fairhaven Power,0.0,-1.0,0.0,,70.0 percent
1220,Feather River Energy Center,46705.006,-1.0,14011.501800000004,-70.0,70.0 percent
1221,"Fresno Cogeneration Partners, LP",6192.699,-1.0,1857.8097000000005,-70.0,70.0 percent
1222,Gateway Generating Station,1067881.592,-1.0,320364.4776000001,-70.0,70.0 percent
1223,Gianera,6251.018,-1.0,1875.3054000000004,-70.0,70.0 percent
1224,"Gilroy Energy Center, LLC",17857.179,-1.0,5357.153700000001,-70.0,70.0 percent
1225,Glass House Camarillo Cultivation,22932.647,-1.0,6879.794100000002,-70.0,70.0 percent
1226,Glenarm,29802.557,-1.0,8940.767100000003,-70.0,70.0 percent
1227,Goal Line,4629.754,-1.0,1388.9262000000003,-70.0,70.0 percent
1228,Goose Haven Energy Center,8746.963,-1.0,2624.0889000000006,-70.0,70.0 percent
1229,Grapeland Generating Station,7856.666,-1.0,2356.999800000001,-70.0,70.0 percent
1230,Grayson Power Plant,75967.928,-1.0,22790.378400000005,-70.0,70.0 percent
1231,Grossmont Hospital,9707.569,-1.0,2912.2707000000005,-70.0,70.0 percent
1232,H. Gonzales,305.572,-1.0,91.67160000000003,-70.0,70.0 percent
1233,Hanford Energy Park Peaker,11422.498,-1.0,3426.7494000000006,-70.0,70.0 percent
1234,Harbor Cogen,15412.111,-1.0,4623.633300000001,-70.0,70.0 percent
1235,Harbor Generating Station,72683.061,-1.0,21804.918300000005,-70.0,70.0 percent
1236,Haynes Generating Station,1175696.555,-1.0,352708.9665000001,-70.0,70.0 percent
1237,Henrietta Peaker Plant,29136.992,-1.0,8741.097600000001,-70.0,70.0 percent
1238,High Desert Power Project,1808231.465,-1.0,542469.4395000002,-70.0,70.0 percent
1239,High Sierra Cogeneration Plant,12698.835,-1.0,3809.650500000001,-70.0,70.0 percent
1240,High Sierra Limited,23055.803,-1.0,6916.7409000000025,-70.0,70.0 percent
1241,Hoag Hospital Cogen Plant,1432.927,-1.0,429.8781000000001,-70.0,70.0 percent
1242,Humboldt Bay,232823.051,-1.0,69846.91530000002,-70.0,70.0 percent
1243,Indigo Generation Facility,20605.172,-1.0,6181.551600000002,-70.0,70.0 percent
1244,Kaweah Delta District Hospital,20324.849,-1.0,6097.454700000001,-70.0,70.0 percent
1245,Kern Front Limited,14309.196,-1.0,4292.758800000001,-70.0,70.0 percent
1246,Kern Oil & Refining Co,27373.289,-1.0,8211.986700000003,-70.0,70.0 percent
1247,Kern River Cogeneration,150227.455,-1.0,45068.236500000006,-70.0,70.0 percent
1248,Kern River Eastridge Cogen,63405.968,-1.0,19021.790400000005,-70.0,70.0 percent
1249,King City Peaking,5451.607,-1.0,1635.4821000000004,-70.0,70.0 percent
1250,King City Power Plant,28781.266,-1.0,8634.379800000002,-70.0,70.0 percent
1251,Kingsburg Cogen Facility,8439.302,-1.0,2531.7906000000007,-70.0,70.0 percent
1252,Kyocera International Inc.(San Diego),7073.598,-1.0,2122.0794000000005,-70.0,70.0 percent
1253,La Paloma Generating Plant,767713.906,-1.0,230314.17180000004,-70.0,70.0 percent
1254,Lake,9408.349,-1.0,2822.504700000001,-70.0,70.0 percent
1255,Lambie Energy Center,7073.824,-1.0,2122.1472000000003,-70.0,70.0 percent
1256,Larkspur Energy Faciity,20788.508,-1.0,6236.552400000002,-70.0,70.0 percent
1257,Linde Wilmington,0.0,-1.0,0.0,,70.0 percent
1258,Live Oak Limited,30472.214,-1.0,9141.664200000003,-70.0,70.0 percent
1259,Lodi,4464.746,-1.0,1339.4238000000003,-70.0,70.0 percent
1260,Lodi Energy Center,362336.579,-1.0,108700.97370000005,-70.0,70.0 percent
1261,Loma Linda University Cogen,20931.491,-1.0,6279.4473000000025,-70.0,70.0 percent
1262,Long Beach Generating Station,16098.177,-1.0,4829.4531000000015,-70.0,70.0 percent
1263,Los Angeles Refinery Wilmington,85610.601,-1.0,25683.180300000007,-70.0,70.0 percent
1264,Los Esteros Critical Energy Facility,96117.306,-1.0,28835.191800000004,-70.0,70.0 percent
1265,"Los Medanos Energy Center, LLC",1409966.577,-1.0,422989.9731000002,-70.0,70.0 percent
1266,Lost Hills Cogeneration Plant,984.914,-1.0,295.4742000000001,-70.0,70.0 percent
1267,Magnolia Power Project,671894.137,-1.0,201568.24110000004,-70.0,70.0 percent
1268,Malaga Power,10486.896,-1.0,3146.068800000001,-70.0,70.0 percent
1269,Malburg Generating Station,235991.25,-1.0,70797.37500000001,-70.0,70.0 percent
1270,Marathon Bay Area Cogen,170259.211,-1.0,51077.76330000002,-70.0,70.0 percent
1271,Mariposa Energy Project,57360.989,-1.0,17208.296700000006,-70.0,70.0 percent
1272,Marsh Landing Generating Station,94353.363,-1.0,28306.008900000008,-70.0,70.0 percent
1273,Martinez Refining,279865.318,-1.0,83959.59540000003,-70.0,70.0 percent
1274,MCAGCC Cogen Plant,20384.916,-1.0,6115.474800000002,-70.0,70.0 percent
1275,McClellan (CA),2703.689,-1.0,811.1067000000003,-70.0,70.0 percent
1276,McClure,2862.154,-1.0,858.6462000000002,-70.0,70.0 percent
1277,McGrath Generating Station,19699.072,-1.0,5909.721600000002,-70.0,70.0 percent
1278,McKittrick Cogen,52270.627,-1.0,15681.188100000005,-70.0,70.0 percent
1279,McKittrick Limited,5112.058,-1.0,1533.6174000000003,-70.0,70.0 percent
1280,Metcalf Energy Center,1023914.609,-1.0,307174.38270000013,-70.0,70.0 percent
